0,1,2,3,4,5,6,7
-1.6141360232496715,-0.7243102012714944,1.2157326267829769,-0.47072241016576966,-0.47934163551176356,-0.07868358202862298,-0.30335546785462864,0.5924893613085024
-0.40055117789194583,-0.7243102012714944,-0.47579658497120236,-0.47072241016576966,-0.47934163551176356,-0.3771449401344324,-0.30335546785462864,0.5924893613085024
0.8130336674657798,-0.7243102012714944,0.2161926380191437,-0.47072241016576966,-0.47934163551176356,-0.4748669654497216,-0.30335546785462864,0.5924893613085024
0.8130336674657798,-0.7243102012714944,-0.24513351064108702,0.3799231635348091,-0.47934163551176356,-0.476230259911263,-0.30335546785462864,0.5924893613085024
0.8130336674657798,1.380623934668522,-1.7828873395085227,2.931859884636545,2.048741656965093,-0.02524937114193778,-0.30335546785462864,0.5924893613085024
-1.6141360232496715,-0.7243102012714944,-0.3989088935278306,-0.47072241016576966,0.7847000107266648,4.138687090321111,-0.30335546785462864,-1.6877940184301663
-1.6141360232496715,-0.7243102012714944,1.2157326267829769,-0.47072241016576966,-0.47934163551176356,-0.11623194643548287,-0.30335546785462864,0.5924893613085024
-0.40055117789194583,-0.7243102012714944,-0.014470436310971654,0.3799231635348091,-0.47934163551176356,-0.09368752333417438,-0.30335546785462864,-1.6877940184301663
0.8130336674657798,-0.7243102012714944,-0.09135812775434345,-0.47072241016576966,-0.47934163551176356,-0.47542922813724997,-0.30335546785462864,0.5924893613085024
-1.6141360232496715,-0.7243102012714944,-0.09135812775434345,-0.47072241016576966,-0.47934163551176356,0.056105418406258684,-0.30335546785462864,0.5924893613085024
-0.40055117789194583,1.380623934668522,0.9850695524528617,-0.47072241016576966,-0.47934163551176356,-0.3771449401344324,-0.30335546785462864,0.5924893613085024
0.8130336674657798,-0.7243102012714944,0.5237434037926308,0.3799231635348091,0.7847000107266648,-0.16244531801315662,-0.30335546785462864,0.5924893613085024
-0.40055117789194583,-0.7243102012714944,0.2930803294625155,-0.47072241016576966,-0.47934163551176356,-0.39110522946518805,-0.30335546785462864,0.5924893613085024
0.8130336674657798,-0.7243102012714944,-0.9371227336314332,0.3799231635348091,-0.47934163551176356,-0.4916347171038209,-0.30335546785462864,0.5924893613085024
0.8130336674657798,-0.7243102012714944,-0.014470436310971654,-0.47072241016576966,-0.47934163551176356,-0.44453944035187326,-0.30335546785462864,0.5924893613085024
